,ID,NOMBRE PROYECTO,DIRECCIÓN,COMUNA,LATITUD,LONGITUD,INMOBILIARIA,TIPO PROYECTO,FECHA DE ENTREGA,SUP. PROMEDIO,TOTAL UNIDADES PROYECTO,VIGENCIA,FECHA DE PROCESO,CLIMA
1446,1447,EDIFICIO VIVENTI,"HERIBERTO COVARRUBIAS CON SIMON BOLIVAR, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4480625,-70.5739871,ACONCAGUA S.A.,DEPARTAMENTO,42064,99.5,68,0,2022-12-16,por definir
1447,1448,EDIFICIO WALKING PLACE,"IRARRAZAVAL 4381, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.455035099999996,-70.5835862,STITCHKIN GESTION INMOBILIARIA,DEPARTAMENTO,42736,46.0,299,0,2022-12-16,por definir
1448,1449,EDIFICIO WHITE LIFE,"PEDRO RICO 5479, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4617,-70.57554,URMENETA GESTION INMOBILIARIA,DEPARTAMENTO,44166,64.0,63,1,2022-12-16,por definir
1449,1450,EDIFICIO ZAÑARTU 2801,"ZAÑARTU 2801, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4726102,-70.6023811,INMOBILIARIA Y CONSTRUCTORA TRANCURA DOS S.A.,DEPARTAMENTO,43070,52.5,93,0,2022-12-16,por definir
1450,1451,ESPACIO TERRA,"MACUL 3198, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4838398,-70.598793,EUROINMOBILIARIA,DEPARTAMENTO,42522,47.0,266,0,2022-12-16,por definir
1451,1452,ESTRELLA SOLITARIA,"ESTRELLA SOLITARIA 4761, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4507675,-70.5811671,INMOBILIARIA ALTURA,DEPARTAMENTO,43191,63.5,54,0,2022-12-16,por definir
1452,1453,EDIFICIO QU4TTRO,"CAMOEiNfS226y4l7j0f, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.448889699999995,-70.6692655,FRIDMAN PROPIEDADES JFP,DEPARTAMENTO,43831,126.5,18,0,2022-12-16,por definir
1453,1454,FERNANDEZ CONCHA 220,"FERNANDEZ CONCHA 220, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4558645,-70.621719,INMOBILIARIA PEBAL,DEPARTAMENTO,43525,75.0,86,1,2022-12-16,por definir
1454,1455,GARCIA VALENZUELA,"GARCIA VALENZUELA 24, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4515364,-70.6308541,SITU - INMOBILIARIA ARAUCO,DEPARTAMENTO,43525,44.5,100,0,2022-12-16,por definir
1455,1456,EDIFICIO HURTADO MENDOZA,"GARCIA HURTADO MENDOZA 8227, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5282857,-70.583134,INMOBILIARIA M 71 SPA,DEPARTAMENTO,43647,70.0,40,1,2022-12-16,por definir
1456,1457,EDIFICIO DOÑA INES DE SUAREZ,"INES DE SUAREZ 7630, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5235057,-70.5882641,VIVE TU BARRIO DESARROLLO INMOBILIARIO,DEPARTAMENTO,43617,37.5,45,0,2022-12-16,por definir
1457,1458,GREEN URBANO,"IRRARAZAVAL 5350, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4528921,-70.5746521,NEOURBANO,DEPARTAMENTO,44166,49.0,175,1,2022-12-16,por definir
1458,1459,CONDOMINIO OTOÑAL 1037,"ClAxMINsOPEOzTOlÑAyL4Q1f0r3f7s, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.448889699999995,-70.6692655,DLP DESARROLLOS INMOBILIARIOS,CASA,43647,262.5,8,1,2022-12-16,por definir
1459,1460,EDIFICIO CONDE DEL MAULE 4676,"CONDE DEL MAULE 4676, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4550396,-70.7008305,RVC INGENIERIA Y CONSTRUCCION,DEPARTAMENTO,43831,43.0,135,0,2022-12-16,por definir
1460,1461,HA 1648,"HAMBURGO 1648, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.439552899999995,-70.5780624,ALTURA INMOBILIARIA,DEPARTAMENTO,43070,69.5,49,0,2022-12-16,por definir
1461,1462,EDIFICIO REFUGIO LIVE,"COLOMBIA 8863, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.534690000000005,-70.5854899,INMOBILIARIA AITUE,DEPARTAMENTO,43831,58.0,45,1,2022-12-16,por definir
1462,1463,CONDOMINIO KAIKEN,"SIANtTzA4EErLrEzNxAQH1r9x6s0y, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.448889699999995,-70.6692655,SEPCO,CASA,43831,130.5,35,0,2022-12-16,por definir
1463,1464,EDIFICIO LUNA,"FEyLrIUXP5DlEUQAxMjExSTI899t6r0f, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.448889699999995,-70.6692655,FRIDMAN PROPIEDADES JFP,DEPARTAMENTO,43466,109.0,29,0,2022-12-16,por definir
1464,1465,PLAZA LA FLORIDA,"LA FLORIDA 9423, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5428147,-70.570719,SOCOVESA S.A.,DEPARTAMENTO,43831,75.5,130,1,2022-12-16,por definir
1465,1466,PUERTA DEL SOL 76,"PyUERTIANQDELV0SOsLOQ7l6l, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.448889699999995,-70.6692655,INMOBILIARIA Y CONSTRUCTORA PUERTA DEL SOL S.A.,DEPARTAMENTO,44013,52.5,156,1,2022-12-16,por definir
1466,1467,EDIFICIO PARQUE ALBANO III,"FfERINAjNDEZWCALBANfO927s7t5l, SANTIAGO, REGION METROPOLITANA, CHILE",LA CISTERNA,-33.448889699999995,-70.6692655,INMOBILIARIA ESEPE,DEPARTAMENTO,43647,57.5,132,0,2022-12-16,por definir
1467,1468,CUMBRE NORTE,"INDyEPEsNDsENCjIAVB2l9x0t3s, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.448889699999995,-70.6692655,SUKSA GESTION INMOBILIARIA,DEPARTAMENTO,44197,33.0,550,0,2022-12-16,por definir
1468,1469,EDIFICIO NUEVA KENNEDY,"MANQsUlEHiUrE7NNIORTfEUD9I6f6s, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.448889699999995,-70.6692655,INMOBILIARIA VISTA KENNEDY SPA - BERSA,DEPARTAMENTO,43983,52.5,297,1,2022-12-16,por definir
1469,1470,CONDOMINIO RIGA,"SrEtRxGIOCQCfEPPlI8V0f8x4j3z, SANTIAGO, REGION METROPOLITANA, CHILE",LA CISTERNA,-33.448889699999995,-70.6692655,INMOBILIARIA HABITAGE,DEPARTAMENTO,43800,36.0,240,0,2022-12-16,por definir
1470,1471,EDIFICIO GENERAL FREIRE 80,"GsENERALGOFREIIREBW8l0s, SANTIAGO, REGION METROPOLITANA, CHILE",LA CISTERNA,-33.448889699999995,-70.6692655,INMOBILIARIA PILARES,DEPARTAMENTO,43831,50.0,189,1,2022-12-16,por definir
1471,1472,HAMBURGO PLAZA,"HAMBURGO 1620, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4398605,-70.5781289,ICSACUMMINS,DEPARTAMENTO,44166,88.5,35,0,2022-12-16,por definir
1472,1473,CONDOMINIO DOMINGO EYZAGUIRRE,"EYZAGUrIRRsE4Q2s2I2i5l, SANTIAGO, REGION METROPOLITANA, CHILE",PUENTE ALTO,-33.448889699999995,-70.6692655,NOVAL,DEPARTAMENTO,43891,53.5,208,0,2022-12-16,por definir
1473,1474,PORTAL LA VIÑA 3.0,"VlICUÑAA7MzAyCiKxErNNA422s2f8y9l, SANTIAGO, REGION METROPOLITANA, CHILE",SAN JOAQUIN,-33.448889699999995,-70.6692655,PROCASA RICARDO VIAL,DEPARTAMENTO,43678,56.5,260,1,2022-12-16,por definir
1474,1475,INES DE SUAREZ,"INES DE SUAREZ 7630, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5235057,-70.5882641,INMOBILIARIA INES DE SUAREZ S.A.,DEPARTAMENTO,43586,58.5,76,1,2022-12-16,por definir
1475,1476,EDIFICIO PARQUE WALKER MARTINEZ 1100,"WALKER MARTINEZ 1100, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5224097,-70.5865677,SIENA INMOBILIARIA S.A.,DEPARTAMENTO,44166,54.0,290,1,2022-12-16,por definir
1476,1477,VISTA DEL REMANSO,"ExLH3REyMzAfNfSiO9H1r1I1y1y1j, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.448889699999995,-70.6692655,DICAL DESARROLLO INMOBILIARIO,CASA,44166,189.0,24,1,2022-12-16,por definir
1477,1478,TERRAZAS DE CHICUREO II,"JyOrStEUMRIAjBAT6U1z1j8t6x0x, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.448889699999995,-70.6692655,ACONCAGUA S.A.,CASA,44166,202.5,25,0,2022-12-16,por definir
1478,1479,PUNTA MAITENES,"PUNxTsAUDNtOGAjLESQW1y3l7t7s, SANTIAGO, REGION METROPOLITANA, CHILE",HUECHURABA,-33.448889699999995,-70.6692655,SOCOVESA S.A.,CASA,43525,99.0,20,0,2022-12-16,por definir
1479,1480,LIVIN,"RAiUjLN8LsAByBsE681r2I6I5x0I, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.448889699999995,-70.6692655,PAZ INMOBILIARIA,DEPARTAMENTO,44166,64.5,88,1,2022-12-16,por definir
1480,1481,CONDOMINIO SAN CARLOS NORTE,"SAN2MCAjRyLsOSAOSURDD1l9j3y9I, SANTIAGO, REGION METROPOLITANA, CHILE",PUENTE ALTO,-33.448889699999995,-70.6692655,TERRACORP,DEPARTAMENTO,44166,62.0,112,1,2022-12-16,por definir
1481,1482,ICALMA MACUL,"MACUL 3401, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4858335,-70.5996622,INMOBILIARIA ICALMA,DEPARTAMENTO,44562,53.0,110,1,2022-12-16,por definir
1482,1483,EDIFICIO CEDRO,"CyAMINOE8ElL6DPiAfRiQlUiE571s0y0r, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.448889699999995,-70.6692655,MPC,DEPARTAMENTO,44348,136.0,120,1,2022-12-16,por definir
1483,1484,EDIFICIO LINGUE,"CIAMIjNlOCDEtL8PPAxRQUfE8W1y0i0j, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.448889699999995,-70.6692655,MPC,DEPARTAMENTO,43983,112.5,82,1,2022-12-16,por definir
1484,1485,JARDIN DE ROBLES LA DEHESA,"ROBLESN61y2l5s3x2t, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.448889699999995,-70.6692655,INMOBILIARIA GESTORA,DEPARTAMENTO,44044,228.5,30,1,2022-12-16,por definir
1485,1486,CONDOMINIO PLAZA ANDALIEN,"ANDIArLtIIElNO57i3y3t7r, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.448889699999995,-70.6692655,RACO INMOBILIARIA,CASA,43800,83.0,36,0,2022-12-16,por definir
1486,1487,LOS NOGALES,"PrArNOiRjAMyICtAU4SjURVV1j2s2I9I0y, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.448889699999995,-70.6692655,INMOBILIARIA PATAGOLAND,CASA,43891,393.5,15,1,2022-12-16,por definir
1487,1488,ORIGEN,"ECUADOR 4678, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4539273,-70.6999036,INMOBILIA GESTION Y DESARROLLO,DEPARTAMENTO,44166,46.5,357,0,2022-12-16,por definir
1488,1489,EDIFICIO MARTINEZ DE ROZAS,"MtAfRTzINEjZ4QDE7URyOSAxS8E2j3s3t0z, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.448889699999995,-70.6692655,SANTESA GESTION INMOBILIARIA,DEPARTAMENTO,43800,42.0,70,0,2022-12-16,por definir
1489,1490,ARQ RODO,"RrOyDrODW1f9t2l4l, SANTIAGO, REGION METROPOLITANA, CHILE",PROVIDENCIA,-33.448889699999995,-70.6692655,RICARDO VIAL,DEPARTAMENTO,43891,52.5,28,1,2022-12-16,por definir
1490,1491,2165 LAS VIOLETAS,"LASHHVsIiOLfEsTAS952I1x6f5s, SANTIAGO, REGION METROPOLITANA, CHILE",PROVIDENCIA,-33.448889699999995,-70.6692655,LAS VIOLETAS 2165,DEPARTAMENTO,43891,76.5,37,1,2022-12-16,por definir
1491,1492,JARDINES DE SAN EUGENIO,"SAN EUGENIO 990, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4604868,-70.6256528,INMOBILIARIA BRIMAC,DEPARTAMENTO,42979,66.0,240,0,2022-12-16,por definir
1492,1493,JARDINES DE SEMINARIO,"SEMINARIO 1700, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4602346,-70.6247585,BRIMAC INMOBILIARIA,DEPARTAMENTO,43556,65.5,120,0,2022-12-16,por definir
1493,1494,SANTIAGO PATRIMONIAL III,"CUEjTO726s7f8UDESiQzUjIyNlAP3ROSrAS, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.448889699999995,-70.6692655,INMOBILIARIA SANTO DOMINGO,CASA,43435,109.0,8,0,2022-12-16,por definir
1494,1495,ABTAO 24,"ABTAO 24, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4528743,-70.7004461,ARMAS INMOBILIARIA,DEPARTAMENTO,43891,30.0,299,0,2022-12-16,por definir
1495,1496,EDIFICIO CAIQUEN,"MARIA ROZAS VELASQUEZ 45, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4546968,-70.7055561,PAZ INMOBILIARIA,DEPARTAMENTO,44166,40.0,290,1,2022-12-16,por definir
1496,1497,EDIFICIO JUMP,"SEXTIAD8AVIEtNtIjDA4G1t3t4t0j, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.448889699999995,-70.6692655,GESPANIA,DEPARTAMENTO,43891,45.0,167,0,2022-12-16,por definir
1497,1498,CLIC DEPARTAMENTOS,"PURISIMA 050, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4553236,-70.6995389,GIMAX,DEPARTAMENTO,44531,44.0,295,1,2022-12-16,por definir
1498,1499,CONDOMINIO AIRES DE PALENA,"PAlLENAWG3f1x4t0z, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.448889699999995,-70.6692655,INMOBILIARIA GEOCAPITAL,CASA,43374,95.0,20,0,2022-12-16,por definir
1499,1500,JOSE LUIS ARANEDA 90,"JOSE LUIS ARANEDA 90, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4535224,-70.6015157,INCAEL GESTION,DEPARTAMENTO,42705,60.0,133,0,2022-12-16,por definir
1500,1501,LAGUNA CENTRO,"VICUÑA MACKENNA 3770, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4873883,-70.6178758,INMOBILIARIA VITALIA,DEPARTAMENTO,43252,47.5,284,0,2022-12-16,por definir
1501,1502,LAGUNA CENTRO II,"VICUÑA MACKENNA 3770, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4873883,-70.6178758,INMOBILIARIA VITALIA,DEPARTAMENTO,43435,47.5,284,0,2022-12-16,por definir
1502,1503,PARQUE LOS ALERCES,"ROxBLESPK1r2s6l0s0f, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.448889699999995,-70.6692655,PATAGONIA INVEST,DEPARTAMENTO,43617,133.5,45,1,2022-12-16,por definir
1503,1504,CONDOMINIO LA CATANA,"LAUCCATIANrADV3x8f1s1z, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.448889699999995,-70.6692655,TERRACORP,CASA,43617,130.5,77,1,2022-12-16,por definir
1504,1505,LAGUNA CENTRO III,"VICUÑA MACKENNA 3770, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4873883,-70.6178758,INMOBILIARIA VITALIA,DEPARTAMENTO,44287,47.5,44,1,2022-12-16,por definir
1505,1506,TIERRA CORDILLERA,"AUtRxOjRA4MDyE9UCyHILEC51z0y2j5t5f, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.448889699999995,-70.6692655,INMOBILIARIA INSITU,CASA,43252,103.5,12,0,2022-12-16,por definir
1506,1507,LAGUNA CENTRO IV,"VICUÑA MACKENNA 3770, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4873883,-70.6178758,INMOBILIARIA VITALIA,DEPARTAMENTO,43800,47.5,284,0,2022-12-16,por definir
1507,1508,CONCEPTO MORE II,"SfAN7EFRfAyNCzISCyOGQ/DWELEzUjTERyIO0PRiAxMIRiEZj, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.448889699999995,-70.6692655,IMAGINA INMOBILIARIA,DEPARTAMENTO,44348,46.0,132,0,2022-12-16,por definir
1508,1509,PROYECTO EN ROSAS,"RiOySlArSQD1y2z2s0r, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.448889699999995,-70.6692655,IMAGINA INMOBILIARIA,DEPARTAMENTO,44531,46.5,260,1,2022-12-16,por definir
1509,1510,EDIFICIO RIESCO LEGUIA,"PxRErSrIDENxTIEODRIIEiSCO9W3j0t7s7l, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.448889699999995,-70.6692655,INDESA,DEPARTAMENTO,43983,96.5,36,1,2022-12-16,por definir
1510,1511,EDIFICIO FERNANDEZ DE ALBANO 192,"FERfNiAyNjDrO56ALsBsAtNxOKO1t9r2t, SANTIAGO, REGION METROPOLITANA, CHILE",LA CISTERNA,-33.448889699999995,-70.6692655,RVC INGENIERIA Y CONSTRUCCION,DEPARTAMENTO,43800,43.5,191,1,2022-12-16,por definir
1511,1512,EDIFICIO JARDIN DEL VALLE,"CLlAlUrDIO9VAlRsRIArU0E8f7y5I0I, SANTIAGO, REGION METROPOLITANA, CHILE",PUENTE ALTO,-33.448889699999995,-70.6692655,ACONCAGUA S.A.,DEPARTAMENTO,43891,63.5,140,1,2022-12-16,por definir
1512,1513,EDIFICIO GALVARINO GALLARDO 1683,"GzALIVARxIiNjOAPGAiLLzAIRjDO8C1f6s8s3x, SANTIAGO, REGION METROPOLITANA, CHILE",PROVIDENCIA,-33.448889699999995,-70.6692655,INMOBILIARIA SIP,DEPARTAMENTO,43497,81.5,36,1,2022-12-16,por definir
1513,1514,EDIFICIO EXEQUIEL,"EXEQUIEL FERNANDEZ 1670, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4701307,-70.6001031,INMOBILIARIA CANTAUCO,DEPARTAMENTO,44013,74.5,72,1,2022-12-16,por definir
1514,1515,CONDOMINIO TERRANOVA PLAZA ECHEÑIQUE,"EtCtHExÑxIrQUjE8B8s6r0s0i, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.448889699999995,-70.6692655,CERRO BAYO ECHEÑIQUE,DEPARTAMENTO,43800,105.0,37,1,2022-12-16,por definir
1515,1516,LAS PALMAS DE MACUL,"MACUL 6305, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.5078708,-70.5913789,SOCOVESA S.A.,DEPARTAMENTO,43617,52.0,200,0,2022-12-16,por definir
1516,1517,LAS PALMAS II - EDIFICIO LAS BAHAMAS,"MACUL 6365, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4713628,-70.5986659,SIENA INMOBILIARIA Y SOCOVESA S.A.,DEPARTAMENTO,42064,57.5,264,0,2022-12-16,por definir
1517,1518,LOS ACACIOS TOWNHOUSE,"DIEGO DE ALMAGRO 4610, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.436402099999995,-70.582013,INMOBILIARIA TOWNHOUSE,DEPARTAMENTO,43525,114.5,6,0,2022-12-16,por definir
1518,1519,EDIFICIO VANGUARDIA,"POETA VICENTE HUIDOBRO 3555, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4865509,-70.5980594,ECHEVERRIA IZQUIERDO INMOBILIARIA,DEPARTAMENTO,44166,52.0,144,1,2022-12-16,por definir
1519,1520,EDIFICIO LOS CLARINES,"LOS CLARINES 3120, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4839384,-70.6005189,ACTUAL GRUPO INMOBILIARIO,DEPARTAMENTO,44256,56.5,169,1,2022-12-16,por definir
1520,1521,NOVO SEMINARIO,"SEMINARIO 650, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.450133799999996,-70.6275993,ICSACUMMINS,DEPARTAMENTO,42917,44.5,119,0,2022-12-16,por definir
1521,1522,ÑUÑOA DESING,"ZAÑARTU 2132, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4723014,-70.6106884,INMOBILIARIA NORTE VERDE,DEPARTAMENTO,43160,45.5,75,0,2022-12-16,por definir
1522,1523,TOWNHOUSE,"CjAIMINOP2LAxS7NPiIsRzCzAS5G4I2r9x8t, SANTIAGO, REGION METROPOLITANA, CHILE",PEÑALOLEN,-33.448889699999995,-70.6692655,MEGAPRO,CASA,43435,280.0,18,0,2022-12-16,por definir
1523,1524,PRADERAS DE LO AGUIRRE,"RUTANU6y8O7KzM3D2i0f, SANTIAGO, REGION METROPOLITANA, CHILE",PUDAHUEL,-33.448889699999995,-70.6692655,ENACO S.A.,CASA,43800,106.0,63,1,2022-12-16,por definir
1524,1525,ÑUÑOA VIDA,"ZAÑARTU 1100, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.473047099999995,-70.6208893,INMOBILIARIA NORTE VERDE,DEPARTAMENTO,44197,55.5,176,1,2022-12-16,por definir
1525,1526,EDIFICIO NATANIEL COX,"NAiTANIExLD4COX0U6i5l5i, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.448889699999995,-70.6692655,INGEVEC,DEPARTAMENTO,43800,44.5,159,0,2022-12-16,por definir
1526,1527,CONDOMINIO VISTA CORDILLERA IV,"CtAlMlINxO3MELCUPAyIzSrAJEEA6l5y5r2i, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.448889699999995,-70.6692655,SINERGIA INMOBILIARIA,CASA,43556,143.5,50,0,2022-12-16,por definir
1527,1528,EDIFICIO AURA,"EL BLANCO 58, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5255347,-70.6002548,INMOBILIA GESTION Y DESARROLLO,DEPARTAMENTO,43891,45.0,200,1,2022-12-16,por definir
1528,1529,EDIFICIO OASIS DE TOLEDO,"ALfVAyREZAEDEV2TfOLEDOCD7I3j0x, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.448889699999995,-70.6692655,INMOBILIARIA DELABASE III S.A.,DEPARTAMENTO,43891,50.0,294,1,2022-12-16,por definir
1529,1530,SALESIANO 815,"SALIEfSlIzAiNtOzS4B8x1r5r, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.448889699999995,-70.6692655,INMOBILIARIA DELABASE III S.A.,DEPARTAMENTO,43800,49.5,82,0,2022-12-16,por definir
1530,1531,ESPACIO LO MATTA,"TItAHUsANAjCO241z0z7s7t, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.448889699999995,-70.6692655,INMOBILIARIA SECURITY,DEPARTAMENTO,43800,101.0,91,1,2022-12-16,por definir
1531,1532,EDIFICIO INDIGO,"AxLCfAxLfDtE6CPEDjRO5BAyLrARxCfON7A7y7x7z, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.448889699999995,-70.6692655,INMOBILIA GESTION Y DESARROLLO,DEPARTAMENTO,43891,47.5,247,1,2022-12-16,por definir
1532,1533,EDIFICIO SANTIAGO CIRCULAR,"StAN7WIGNAsCIyOO3DtE2ALxOYjOLA9G6f9l1z, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.448889699999995,-70.6692655,NORTE VERDE,DEPARTAMENTO,43800,37.0,124,0,2022-12-16,por definir
1533,1534,PUERTA COSTANERA,"NUiEyVlAEHCOSTAINEjRfAC74i3j5t5r, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.448889699999995,-70.6692655,UNICA INMOBILIARIA,DEPARTAMENTO,44531,68.5,170,1,2022-12-16,por definir
1534,1535,EDIFICIO NUESTRA SEÑORA DEL ROSARIO 1590,"NUIESzTRAHHSsEÑrORyA3CDExL0CRrOtSAjRiIOQ81I5s9I0r, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.448889699999995,-70.6692655,INMOBILIARIA BUENAVENTURA SPA,DEPARTAMENTO,43800,119.0,20,0,2022-12-16,por definir
1535,1536,EDIFICIO CIUDAD DEL NIÑO II,"SAN4WPtETxERISBxUtRGOU46r3z5j1t, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.448889699999995,-70.6692655,MAESTRA,DEPARTAMENTO,43525,45.5,240,0,2022-12-16,por definir
1536,1537,CASAREINA,"ALVzAfROBDCxAlSANzOfVyAK20z1z4r2t, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.448889699999995,-70.6692655,PROHABIT,CASA,43891,139.0,6,0,2022-12-16,por definir
1537,1538,ALTAVISTA,"CAMINO DEL PAISAJE 6546, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5111055,-70.52864000000001,SINERGIA INMOBILIARIA,DEPARTAMENTO,43891,90.5,84,1,2022-12-16,por definir
1538,1539,SANTA MARIA 8700,"SIAzNTAEUMzAIRsIxAKO8t7j0x0i, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.448889699999995,-70.6692655,WOOD INMOBILIARIA,DEPARTAMENTO,44378,179.5,48,1,2022-12-16,por definir
1539,1540,EDIFICIO AGUSTIN DEL CASTILLO,"MAsERIiCxOWGVrESfPrUCtIxOQ6NORiTfE922f4j4y2s, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.448889699999995,-70.6692655,MPC,DEPARTAMENTO,44197,131.5,28,1,2022-12-16,por definir
1540,1541,LA MINGA DEL REMANSO,"CALsETzEIRAWOGEyNERjAlLVDSAfN7MMlARyTiIzN06UKxMAB1l4y,NOSALIDAAQLrOC9ARClAlYiA, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.448889699999995,-70.6692655,BRICSA,CASA,43831,106.5,118,0,2022-12-16,por definir
1541,1542,EDIFICIO MEET 10800,"LAS72CsOxNDEsS5Q1x0j8I0t0x, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.448889699999995,-70.6692655,INMOBILIARIA SINGULAR,DEPARTAMENTO,44562,73.5,102,1,2022-12-16,por definir
1542,1543,PARQUE ALIHUEN - CASAS,"AzUTOzPIlSfTA5ALzOrSV3LItBEIRTADiORfES30KM0Q1y6r, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.448889699999995,-70.6692655,GARCIA BRUCE DESARROLLO,CASA,44197,129.5,91,1,2022-12-16,por definir
